temperature,individual,week,country,egg_masses,size,weeks_survived,dead,population_id,experiment_id,snail_id
18,857,13,Senegal,3,5.2,14,0,2,8,332
18,857,14,Senegal,4,5.4,14,0,2,8,332
18,859,2,Senegal,2,4.7,14,0,2,8,333
18,859,3,Senegal,5,5.2,14,0,2,8,333
18,859,4,Senegal,4,5.5,14,0,2,8,333
18,859,5,Senegal,6,5.8,14,0,2,8,333
18,859,6,Senegal,7,5.8,14,0,2,8,333
18,859,7,Senegal,3,6.2,14,0,2,8,333
18,859,8,Senegal,5,6,14,0,2,8,333
18,859,9,Senegal,6,6.2,14,0,2,8,333
18,859,10,Senegal,5,6.2,14,0,2,8,333
18,859,11,Senegal,8,6.6,14,0,2,8,333
18,859,12,Senegal,4,6.6,14,0,2,8,333
18,859,13,Senegal,4,6.7,14,0,2,8,333
18,859,14,Senegal,5,6.7,14,0,2,8,333
18,860,2,Senegal,0,4.6,14,0,2,8,334
18,860,3,Senegal,3,4.8,14,0,2,8,334
18,860,4,Senegal,6,5.3,14,0,2,8,334
18,860,5,Senegal,5,5.5,14,0,2,8,334
18,860,6,Senegal,4,5.8,14,0,2,8,334
18,860,7,Senegal,6,6.1,14,0,2,8,334
18,860,8,Senegal,4,6.1,14,0,2,8,334
18,860,9,Senegal,3,6.1,14,0,2,8,334
18,860,10,Senegal,5,6.3,14,0,2,8,334
18,860,11,Senegal,7,6.5,14,0,2,8,334
18,860,12,Senegal,6,6.7,14,0,2,8,334
18,860,13,Senegal,4,6.8,14,0,2,8,334
18,860,14,Senegal,5,7,14,0,2,8,334
18,861,3,Senegal,3,4.7,3,0,2,8,335
18,861,4,Senegal,3,5.1,3,0,2,8,335
18,862,2,Senegal,3,5,14,0,2,8,336
18,862,3,Senegal,5,5.4,14,0,2,8,336
18,862,4,Senegal,3,5.9,14,0,2,8,336
18,862,5,Senegal,5,6.2,14,0,2,8,336
18,862,6,Senegal,6,6.5,14,0,2,8,336
18,862,7,Senegal,5,6.7,14,0,2,8,336
18,862,8,Senegal,5,6.7,14,0,2,8,336
18,862,9,Senegal,4,7,14,0,2,8,336
18,862,10,Senegal,7,7.1,14,0,2,8,336
18,862,11,Senegal,6,7.2,14,0,2,8,336
18,862,12,Senegal,6,7.4,14,0,2,8,336
18,862,13,Senegal,5,7.5,14,0,2,8,336
18,862,14,Senegal,6,7.5,14,0,2,8,336
18,863,2,Senegal,3,5.2,14,0,2,8,337
18,863,3,Senegal,5,5.4,14,0,2,8,337
18,863,4,Senegal,5,6,14,0,2,8,337
18,863,5,Senegal,3,6.1,14,0,2,8,337
18,863,6,Senegal,3,6.2,14,0,2,8,337
18,863,7,Senegal,4,6.4,14,0,2,8,337
18,863,8,Senegal,4,6.6,14,0,2,8,337
18,863,9,Senegal,6,6.6,14,0,2,8,337
18,863,10,Senegal,7,6.7,14,0,2,8,337
18,863,11,Senegal,6,6.9,14,0,2,8,337
18,863,12,Senegal,6,7,14,0,2,8,337
18,863,13,Senegal,7,7.1,14,0,2,8,337
18,863,14,Senegal,7,7.3,14,0,2,8,337
18,864,3,Senegal,4,5,14,0,2,8,338
18,864,4,Senegal,2,5.1,14,0,2,8,338
18,864,5,Senegal,4,5.3,14,0,2,8,338
18,864,6,Senegal,4,5.5,14,0,2,8,338
18,864,7,Senegal,2,5.7,14,0,2,8,338
18,864,8,Senegal,5,5.7,14,0,2,8,338
18,864,9,Senegal,4,5.8,14,0,2,8,338
18,864,10,Senegal,3,6,14,0,2,8,338
18,864,11,Senegal,5,6,14,0,2,8,338
18,864,12,Senegal,4,6.4,14,0,2,8,338
18,864,13,Senegal,3,6.3,14,0,2,8,338
18,864,14,Senegal,5,6.3,14,0,2,8,338
18,1108,4,Senegal,3,4.7,14,0,2,8,339
18,1108,5,Senegal,4,5.1,14,0,2,8,339
18,1108,6,Senegal,4,5.3,14,0,2,8,339
18,1108,7,Senegal,6,5.4,14,0,2,8,339
18,1108,8,Senegal,5,5.5,14,0,2,8,339
18,1108,9,Senegal,7,5.7,14,0,2,8,339
18,1108,10,Senegal,6,5.9,14,0,2,8,339
18,1108,11,Senegal,7,6.1,14,0,2,8,339
18,1108,12,Senegal,7,6.2,14,0,2,8,339
18,1108,13,Senegal,6,6.3,14,0,2,8,339
18,1108,14,Senegal,5,6.4,14,0,2,8,339
18,1109,2,Senegal,0,4.9,14,0,2,8,340
18,1109,3,Senegal,3,5,14,0,2,8,340
18,1109,4,Senegal,3,5.2,14,0,2,8,340
18,1109,5,Senegal,1,5.5,14,0,2,8,340
18,1109,6,Senegal,4,5.8,14,0,2,8,340
18,1109,7,Senegal,6,5.9,14,0,2,8,340
18,1109,8,Senegal,5,6,14,0,2,8,340
18,1109,9,Senegal,4,6.1,14,0,2,8,340
18,1109,10,Senegal,6,6.2,14,0,2,8,340
18,1109,11,Senegal,4,6.3,14,0,2,8,340
18,1109,12,Senegal,5,6.5,14,0,2,8,340
18,1109,13,Senegal,6,6.9,14,0,2,8,340
18,1109,14,Senegal,6,7.2,14,0,2,8,340
18,1110,5,Senegal,0,4.6,6,0,2,8,341
18,1110,6,Senegal,2,4.9,6,0,2,8,341
18,1111,8,Senegal,3,4.6,13,0,2,8,342
18,1111,9,Senegal,3,4.8,13,0,2,8,342
18,1111,10,Senegal,7,5.1,13,0,2,8,342
18,1111,11,Senegal,4,5.2,13,0,2,8,342
18,1111,12,Senegal,6,5.4,13,0,2,8,342
18,1111,13,Senegal,4,5.5,13,0,2,8,342
18,1112,7,Senegal,0,4.9,14,0,2,8,343
18,1112,8,Senegal,0,5.1,14,0,2,8,343
18,1112,9,Senegal,0,5.5,14,0,2,8,343
18,1112,10,Senegal,0,5.7,14,0,2,8,343
18,1112,11,Senegal,0,5.9,14,0,2,8,343
18,1112,12,Senegal,0,5.9,14,0,2,8,343
18,1112,13,Senegal,0,6,14,0,2,8,343
18,1112,14,Senegal,0,6.3,14,0,2,8,343
18,1113,7,Senegal,3,4.8,14,0,2,8,344
18,1113,8,Senegal,4,5,14,0,2,8,344
18,1113,9,Senegal,4,5.3,14,0,2,8,344
18,1113,10,Senegal,3,5.4,14,0,2,8,344
18,1113,11,Senegal,5,5.6,14,0,2,8,344
18,1113,12,Senegal,6,5.8,14,0,2,8,344
18,1113,13,Senegal,2,6,14,0,2,8,344
18,1113,14,Senegal,7,6.1,14,0,2,8,344
18,1114,2,Senegal,4,5.5,14,0,2,8,345
18,1114,3,Senegal,5,5.7,14,0,2,8,345
18,1114,4,Senegal,2,5.9,14,0,2,8,345
18,1114,5,Senegal,5,6,14,0,2,8,345
18,1114,6,Senegal,5,6.5,14,0,2,8,345
18,1114,7,Senegal,6,6.6,14,0,2,8,345
18,1114,8,Senegal,5,6.6,14,0,2,8,345
18,1114,9,Senegal,4,6.7,14,0,2,8,345
18,1114,10,Senegal,6,6.9,14,0,2,8,345
18,1114,11,Senegal,3,6.8,14,0,2,8,345
18,1114,12,Senegal,4,6.7,14,0,2,8,345
18,1114,13,Senegal,6,6.7,14,0,2,8,345
18,1114,14,Senegal,7,7,14,0,2,8,345
18,1116,2,Senegal,5,5.4,14,0,2,8,346
18,1116,3,Senegal,2,5.7,14,0,2,8,346
18,1116,4,Senegal,7,5.8,14,0,2,8,346
18,1116,5,Senegal,6,6,14,0,2,8,346
18,1116,6,Senegal,6,6.3,14,0,2,8,346
18,1116,7,Senegal,5,6.3,14,0,2,8,346
18,1116,8,Senegal,3,6.4,14,0,2,8,346
18,1116,9,Senegal,4,6.4,14,0,2,8,346
18,1116,10,Senegal,4,6.6,14,0,2,8,346
18,1116,11,Senegal,6,6.6,14,0,2,8,346
18,1116,12,Senegal,4,6.7,14,0,2,8,346
18,1116,13,Senegal,5,6.8,14,0,2,8,346
18,1116,14,Senegal,6,6.9,14,0,2,8,346
18,1360,2,Senegal,4,4.6,14,0,2,8,347
18,1360,3,Senegal,2,4.8,14,0,2,8,347
18,1360,4,Senegal,3,5,14,0,2,8,347
18,1360,5,Senegal,3,5,14,0,2,8,347
18,1360,6,Senegal,3,5.2,14,0,2,8,347
18,1360,7,Senegal,3,5.2,14,0,2,8,347
18,1360,8,Senegal,5,5.5,14,0,2,8,347
18,1360,9,Senegal,5,5.6,14,0,2,8,347
18,1360,10,Senegal,5,5.8,14,0,2,8,347
18,1360,11,Senegal,5,5.9,14,0,2,8,347
18,1360,12,Senegal,5,5.9,14,0,2,8,347
18,1360,13,Senegal,5,6,14,0,2,8,347
18,1360,14,Senegal,5,6.1,14,0,2,8,347
18,1361,3,Senegal,1,4.6,14,0,2,8,348
18,1361,4,Senegal,3,4.8,14,0,2,8,348
18,1361,5,Senegal,4,5,14,0,2,8,348
18,1361,6,Senegal,4,5.4,14,0,2,8,348
18,1361,7,Senegal,5,5.7,14,0,2,8,348
18,1361,8,Senegal,5,5.7,14,0,2,8,348
18,1361,9,Senegal,3,5.8,14,0,2,8,348
18,1361,10,Senegal,4,5.8,14,0,2,8,348
18,1361,11,Senegal,4,5.9,14,0,2,8,348
18,1361,12,Senegal,5,5.9,14,0,2,8,348
18,1361,13,Senegal,5,6.1,14,0,2,8,348
18,1361,14,Senegal,4,6.2,14,0,2,8,348
18,1362,5,Senegal,5,5,14,0,2,8,349
18,1362,6,Senegal,4,5.1,14,0,2,8,349
18,1362,7,Senegal,4,5.2,14,0,2,8,349
18,1362,8,Senegal,7,5.6,14,0,2,8,349
18,1362,9,Senegal,6,5.6,14,0,2,8,349
18,1362,10,Senegal,4,5.7,14,0,2,8,349
18,1362,11,Senegal,7,5.8,14,0,2,8,349
18,1362,12,Senegal,4,5.8,14,0,2,8,349
18,1362,13,Senegal,5,5.9,14,0,2,8,349
18,1362,14,Senegal,5,5.9,14,0,2,8,349
18,1363,3,Senegal,2,4.9,14,0,2,8,350
18,1363,4,Senegal,1,5.2,14,0,2,8,350
18,1363,5,Senegal,0,5.6,14,0,2,8,350
18,1363,6,Senegal,2,6,14,0,2,8,350
18,1363,7,Senegal,0,6.3,14,0,2,8,350
18,1363,8,Senegal,8,6.6,14,0,2,8,350
18,1363,9,Senegal,4,6.5,14,0,2,8,350
18,1363,10,Senegal,5,6.6,14,0,2,8,350
18,1363,11,Senegal,4,6.6,14,0,2,8,350
18,1363,12,Senegal,3,6.7,14,0,2,8,350
18,1363,13,Senegal,6,6.8,14,0,2,8,350
18,1363,14,Senegal,5,6.9,14,0,2,8,350
18,1364,4,Senegal,0,4.6,14,0,2,8,351
18,1364,5,Senegal,0,5.2,14,0,2,8,351
18,1364,6,Senegal,0,5.3,14,0,2,8,351
18,1364,7,Senegal,0,5.3,14,0,2,8,351
18,1364,8,Senegal,0,5.5,14,0,2,8,351
18,1364,9,Senegal,0,5.8,14,0,2,8,351
18,1364,10,Senegal,0,5.9,14,0,2,8,351
18,1364,11,Senegal,0,5.9,14,0,2,8,351
18,1364,12,Senegal,1,5.9,14,0,2,8,351
18,1364,13,Senegal,5,6,14,0,2,8,351
18,1364,14,Senegal,9,6.1,14,0,2,8,351
18,1365,4,Senegal,8,4.8,14,0,2,8,352
18,1365,5,Senegal,6,4.9,14,0,2,8,352
18,1365,6,Senegal,5,5,14,0,2,8,352
18,1365,7,Senegal,7,5,14,0,2,8,352
18,1365,8,Senegal,7,5.2,14,0,2,8,352
18,1365,9,Senegal,5,5.3,14,0,2,8,352
18,1365,10,Senegal,5,5.3,14,0,2,8,352
18,1365,11,Senegal,5,5.3,14,0,2,8,352
18,1365,12,Senegal,8,5.5,14,0,2,8,352
18,1365,13,Senegal,5,5.5,14,0,2,8,352
18,1365,14,Senegal,5,5.6,14,0,2,8,352
18,1366,2,Senegal,4,5,14,0,2,8,353
18,1366,3,Senegal,3,5.2,14,0,2,8,353
18,1366,4,Senegal,4,6,14,0,2,8,353
18,1366,5,Senegal,4,6.2,14,0,2,8,353
18,1366,6,Senegal,3,6.1,14,0,2,8,353
18,1366,7,Senegal,6,6.2,14,0,2,8,353
18,1366,8,Senegal,4,6.2,14,0,2,8,353
18,1366,9,Senegal,5,6.4,14,0,2,8,353
18,1366,10,Senegal,6,6.6,14,0,2,8,353
18,1366,11,Senegal,6,6.5,14,0,2,8,353
18,1366,12,Senegal,3,6.5,14,0,2,8,353
18,1366,13,Senegal,5,6.7,14,0,2,8,353
18,1366,14,Senegal,6,6.8,14,0,2,8,353
18,1367,2,Senegal,0,4.8,14,0,2,8,354
18,1367,3,Senegal,3,5.1,14,0,2,8,354
18,1367,4,Senegal,5,5.2,14,0,2,8,354
18,1367,5,Senegal,4,5.3,14,0,2,8,354
18,1367,6,Senegal,3,5.5,14,0,2,8,354
18,1367,7,Senegal,3,5.5,14,0,2,8,354
18,1367,8,Senegal,5,5.8,14,0,2,8,354
18,1367,9,Senegal,5,5.8,14,0,2,8,354
18,1367,10,Senegal,4,5.9,14,0,2,8,354
18,1367,11,Senegal,3,6,14,0,2,8,354
18,1367,12,Senegal,3,6,14,0,2,8,354
18,1367,13,Senegal,4,6.2,14,0,2,8,354
18,1367,14,Senegal,4,6.2,14,0,2,8,354
18,1368,2,Senegal,7,5.4,14,0,2,8,355
18,1368,3,Senegal,5,5.4,14,0,2,8,355
18,1368,4,Senegal,5,5.6,14,0,2,8,355
18,1368,5,Senegal,2,5.7,14,0,2,8,355
18,1368,6,Senegal,3,5.8,14,0,2,8,355
18,1368,7,Senegal,5,5.8,14,0,2,8,355
18,1368,8,Senegal,7,6,14,0,2,8,355
18,1368,9,Senegal,5,6.1,14,0,2,8,355
18,1368,10,Senegal,4,6.2,14,0,2,8,355
18,1368,11,Senegal,6,6.3,14,0,2,8,355
18,1368,12,Senegal,5,6.3,14,0,2,8,355
18,1368,13,Senegal,5,6.3,14,0,2,8,355
18,1368,14,Senegal,4,6.2,14,0,2,8,355
18,1612,2,Senegal,5,5.2,9,1,2,8,356
18,1612,3,Senegal,4,5.4,9,1,2,8,356
18,1612,4,Senegal,4,5.6,9,1,2,8,356
18,1612,5,Senegal,4,5.7,9,1,2,8,356
18,1612,6,Senegal,4,6,9,1,2,8,356
18,1612,7,Senegal,4,6.1,9,1,2,8,356
18,1612,8,Senegal,4,6.2,9,1,2,8,356
18,1612,9,Senegal,5,6.2,9,1,2,8,356
18,1613,3,Senegal,3,4.8,14,0,2,8,357
18,1613,4,Senegal,2,4.6,14,0,2,8,357
18,1613,5,Senegal,1,4.7,14,0,2,8,357
18,1613,6,Senegal,4,4.8,14,0,2,8,357
18,1613,7,Senegal,3,4.8,14,0,2,8,357
18,1613,8,Senegal,2,4.9,14,0,2,8,357
18,1613,9,Senegal,3,5.1,14,0,2,8,357
18,1613,10,Senegal,5,5.1,14,0,2,8,357
18,1613,11,Senegal,4,5.2,14,0,2,8,357
18,1613,12,Senegal,3,5.3,14,0,2,8,357
18,1613,13,Senegal,4,5.5,14,0,2,8,357
18,1613,14,Senegal,6,5.7,14,0,2,8,357
18,1614,9,Senegal,4,4.6,14,0,2,8,358
18,1614,10,Senegal,3,4.6,14,0,2,8,358
18,1614,11,Senegal,3,4.6,14,0,2,8,358
18,1614,12,Senegal,4,4.7,14,0,2,8,358
18,1614,13,Senegal,3,4.8,14,0,2,8,358
18,1614,14,Senegal,3,4.8,14,0,2,8,358
18,1615,3,Senegal,3,4.7,14,0,2,8,359
18,1615,4,Senegal,4,5.2,14,0,2,8,359
18,1615,5,Senegal,6,5.4,14,0,2,8,359
18,1615,6,Senegal,3,5.6,14,0,2,8,359
18,1615,7,Senegal,6,5.9,14,0,2,8,359
18,1615,8,Senegal,5,6,14,0,2,8,359
18,1615,9,Senegal,5,6.1,14,0,2,8,359
18,1615,10,Senegal,6,6.2,14,0,2,8,359
18,1615,11,Senegal,5,6.3,14,0,2,8,359
18,1615,12,Senegal,5,6.3,14,0,2,8,359
18,1615,13,Senegal,5,6.4,14,0,2,8,359
18,1615,14,Senegal,5,6.6,14,0,2,8,359
18,1617,2,Senegal,3,4.7,14,0,2,8,360
18,1617,3,Senegal,4,5.1,14,0,2,8,360
18,1617,4,Senegal,5,5.5,14,0,2,8,360
18,1617,5,Senegal,3,5.6,14,0,2,8,360
18,1617,6,Senegal,3,5.8,14,0,2,8,360
18,1617,7,Senegal,3,5.9,14,0,2,8,360
18,1617,8,Senegal,5,6.1,14,0,2,8,360
18,1617,9,Senegal,5,6.5,14,0,2,8,360
18,1617,10,Senegal,4,6.5,14,0,2,8,360
18,1617,11,Senegal,6,6.8,14,0,2,8,360
18,1617,12,Senegal,4,6.9,14,0,2,8,360
18,1617,13,Senegal,6,7,14,0,2,8,360
18,1617,14,Senegal,5,7,14,0,2,8,360
18,1618,2,Senegal,8,6.6,4,1,2,8,361
18,1618,3,Senegal,7,6.8,4,1,2,8,361
18,1618,4,Senegal,2,7,4,1,2,8,361
18,1620,3,Senegal,6,5,5,0,2,8,362
18,1620,4,Senegal,5,5.2,5,0,2,8,362
18,1620,5,Senegal,5,5.2,5,0,2,8,362
18,1864,4,Senegal,5,4.7,5,0,2,8,363
18,1864,5,Senegal,4,4.7,5,0,2,8,363
18,1867,5,Senegal,4,4.7,14,0,2,8,364
18,1867,6,Senegal,4,5,14,0,2,8,364
18,1867,7,Senegal,7,5.2,14,0,2,8,364
18,1867,8,Senegal,3,5.3,14,0,2,8,364
18,1867,9,Senegal,6,5.6,14,0,2,8,364
18,1867,10,Senegal,4,5.7,14,0,2,8,364
18,1867,11,Senegal,7,6.1,14,0,2,8,364
18,1867,12,Senegal,5,6.2,14,0,2,8,364
18,1867,13,Senegal,4,6.4,14,0,2,8,364
18,1867,14,Senegal,6,6.5,14,0,2,8,364
18,1868,2,Senegal,4,4.6,14,0,2,8,365
18,1868,3,Senegal,1,4.8,14,0,2,8,365
18,1868,4,Senegal,4,4.8,14,0,2,8,365
18,1868,5,Senegal,2,4.8,14,0,2,8,365
18,1868,6,Senegal,3,4.9,14,0,2,8,365
18,1868,7,Senegal,1,4.9,14,0,2,8,365
18,1868,8,Senegal,4,4.9,14,0,2,8,365
18,1868,9,Senegal,1,5,14,0,2,8,365
18,1868,10,Senegal,3,5.1,14,0,2,8,365
18,1868,11,Senegal,5,5.2,14,0,2,8,365
18,1868,12,Senegal,6,5.3,14,0,2,8,365
18,1868,13,Senegal,4,5.4,14,0,2,8,365
18,1868,14,Senegal,4,5.5,14,0,2,8,365
18,1869,5,Senegal,5,4.9,14,0,2,8,366
18,1869,6,Senegal,6,5.1,14,0,2,8,366
18,1869,7,Senegal,6,5.1,14,0,2,8,366
18,1869,8,Senegal,5,5.3,14,0,2,8,366
18,1869,9,Senegal,6,5.3,14,0,2,8,366
18,1869,10,Senegal,4,5.3,14,0,2,8,366
18,1869,11,Senegal,7,5.5,14,0,2,8,366
18,1869,12,Senegal,7,5.5,14,0,2,8,366
18,1869,13,Senegal,6,5.6,14,0,2,8,366
18,1869,14,Senegal,3,5.6,14,0,2,8,366
18,1870,2,Senegal,2,4.7,14,0,2,8,367
18,1870,3,Senegal,3,5.1,14,0,2,8,367
18,1870,4,Senegal,3,5.4,14,0,2,8,367
18,1870,5,Senegal,6,5.3,14,0,2,8,367
18,1870,6,Senegal,4,5.5,14,0,2,8,367
18,1870,7,Senegal,5,5.6,14,0,2,8,367
18,1870,8,Senegal,7,5.9,14,0,2,8,367
18,1870,9,Senegal,7,5.9,14,0,2,8,367
18,1870,10,Senegal,3,5.9,14,0,2,8,367
18,1870,11,Senegal,3,6.1,14,0,2,8,367
18,1870,12,Senegal,5,6,14,0,2,8,367
18,1870,13,Senegal,5,6.2,14,0,2,8,367
18,1870,14,Senegal,5,6.3,14,0,2,8,367
18,1871,2,Senegal,3,4.8,14,0,2,8,368
18,1871,3,Senegal,3,4.8,14,0,2,8,368
18,1871,4,Senegal,5,5.2,14,0,2,8,368
18,1871,5,Senegal,6,5.3,14,0,2,8,368
18,1871,6,Senegal,5,5.5,14,0,2,8,368
18,1871,7,Senegal,5,5.7,14,0,2,8,368
18,1871,8,Senegal,5,5.7,14,0,2,8,368
18,1871,9,Senegal,6,5.9,14,0,2,8,368
18,1871,10,Senegal,4,5.9,14,0,2,8,368
18,1871,11,Senegal,5,6,14,0,2,8,368
18,1871,12,Senegal,4,6,14,0,2,8,368
18,1871,13,Senegal,6,6.1,14,0,2,8,368
18,1871,14,Senegal,7,6.1,14,0,2,8,368
18,1872,2,Senegal,5,5.7,14,0,2,8,369
18,1872,3,Senegal,4,5.8,14,0,2,8,369
18,1872,4,Senegal,5,6,14,0,2,8,369
18,1872,5,Senegal,5,6.1,14,0,2,8,369
18,1872,6,Senegal,7,6.5,14,0,2,8,369
18,1872,7,Senegal,7,6.5,14,0,2,8,369
18,1872,8,Senegal,6,6.7,14,0,2,8,369
18,1872,9,Senegal,6,6.9,14,0,2,8,369
18,1872,10,Senegal,3,7,14,0,2,8,369
18,1872,11,Senegal,6,7.1,14,0,2,8,369
18,1872,12,Senegal,6,7,14,0,2,8,369
18,1872,13,Senegal,5,7.1,14,0,2,8,369
18,1872,14,Senegal,1,7,14,0,2,8,369
18,2116,3,Senegal,2,4.7,14,0,2,8,370
18,2116,4,Senegal,4,4.9,14,0,2,8,370
18,2116,5,Senegal,3,5,14,0,2,8,370
18,2116,6,Senegal,4,5.4,14,0,2,8,370
18,2116,7,Senegal,4,5.5,14,0,2,8,370
18,2116,8,Senegal,5,5.7,14,0,2,8,370
18,2116,9,Senegal,3,5.9,14,0,2,8,370
18,2116,10,Senegal,6,6.1,14,0,2,8,370
18,2116,11,Senegal,3,6.1,14,0,2,8,370
18,2116,12,Senegal,3,6.2,14,0,2,8,370
18,2116,13,Senegal,2,6.1,14,0,2,8,370
18,2116,14,Senegal,1,6.1,14,0,2,8,370
18,2117,2,Senegal,4,5.8,14,0,2,8,371
18,2117,3,Senegal,4,5.8,14,0,2,8,371
18,2117,4,Senegal,4,6.1,14,0,2,8,371
18,2117,5,Senegal,3,6.2,14,0,2,8,371
18,2117,6,Senegal,5,6.4,14,0,2,8,371
18,2117,7,Senegal,3,6.5,14,0,2,8,371
18,2117,8,Senegal,5,6.6,14,0,2,8,371
18,2117,9,Senegal,3,6.8,14,0,2,8,371
18,2117,10,Senegal,1,6.9,14,0,2,8,371
18,2117,11,Senegal,5,7.1,14,0,2,8,371
18,2117,12,Senegal,4,7.1,14,0,2,8,371
18,2117,13,Senegal,5,7.4,14,0,2,8,371
18,2117,14,Senegal,3,7.5,14,0,2,8,371
18,2118,2,Senegal,3,4.8,14,0,2,8,372
18,2118,3,Senegal,3,5.1,14,0,2,8,372
18,2118,4,Senegal,4,5.3,14,0,2,8,372
18,2118,5,Senegal,3,5.5,14,0,2,8,372
18,2118,6,Senegal,5,5.7,14,0,2,8,372
18,2118,7,Senegal,2,5.8,14,0,2,8,372
18,2118,8,Senegal,3,5.9,14,0,2,8,372
18,2118,9,Senegal,3,6,14,0,2,8,372
18,2118,10,Senegal,3,6,14,0,2,8,372
18,2118,11,Senegal,3,6.1,14,0,2,8,372
18,2118,12,Senegal,3,6.2,14,0,2,8,372
18,2118,13,Senegal,4,6.3,14,0,2,8,372
18,2118,14,Senegal,4,6.2,14,0,2,8,372
18,2120,4,Senegal,2,4.7,14,0,2,8,373
18,2120,5,Senegal,2,4.8,14,0,2,8,373
18,2120,6,Senegal,4,5.1,14,0,2,8,373
18,2120,7,Senegal,4,5.2,14,0,2,8,373
18,2120,8,Senegal,4,5.4,14,0,2,8,373
18,2120,9,Senegal,5,5.6,14,0,2,8,373
18,2120,10,Senegal,4,5.8,14,0,2,8,373
18,2120,11,Senegal,7,5.8,14,0,2,8,373
18,2120,12,Senegal,6,6,14,0,2,8,373
18,2120,13,Senegal,7,6.2,14,0,2,8,373
18,2120,14,Senegal,1,6.2,14,0,2,8,373
18,2121,2,Senegal,3,4.8,14,0,2,8,374
18,2121,3,Senegal,4,5.2,14,0,2,8,374
18,2121,4,Senegal,5,5.4,14,0,2,8,374
18,2121,5,Senegal,5,5.6,14,0,2,8,374
18,2121,6,Senegal,4,5.6,14,0,2,8,374
18,2121,7,Senegal,6,5.7,14,0,2,8,374
18,2121,8,Senegal,5,5.9,14,0,2,8,374
18,2121,9,Senegal,3,6,14,0,2,8,374
18,2121,10,Senegal,5,6.1,14,0,2,8,374
18,2121,11,Senegal,6,6.2,14,0,2,8,374
18,2121,12,Senegal,5,6.3,14,0,2,8,374
18,2121,13,Senegal,4,6.3,14,0,2,8,374
18,2121,14,Senegal,4,6.3,14,0,2,8,374
18,2122,2,Senegal,3,5.2,4,1,2,8,375
18,2122,3,Senegal,4,5.3,4,1,2,8,375
18,2122,4,Senegal,3,5.6,4,1,2,8,375
18,2123,2,Senegal,2,5,11,0,2,8,376
18,2123,3,Senegal,4,5.1,11,0,2,8,376
18,2123,4,Senegal,4,5.6,11,0,2,8,376
18,2123,5,Senegal,5,6,11,0,2,8,376
18,2123,6,Senegal,5,6,11,0,2,8,376
18,2123,7,Senegal,3,6.1,11,0,2,8,376
18,2123,8,Senegal,5,6.3,11,0,2,8,376
18,2123,9,Senegal,4,6.3,11,0,2,8,376
18,2123,10,Senegal,4,6.5,11,0,2,8,376
18,2123,11,Senegal,3,6.6,11,0,2,8,376
18,2124,2,Senegal,4,4.8,10,1,2,8,377
18,2124,3,Senegal,3,4.9,10,1,2,8,377
18,2124,4,Senegal,5,5.5,10,1,2,8,377
18,2124,5,Senegal,6,5.4,10,1,2,8,377
18,2124,6,Senegal,4,5.5,10,1,2,8,377
18,2124,7,Senegal,6,5.7,10,1,2,8,377
18,2124,8,Senegal,3,5.8,10,1,2,8,377
18,2124,9,Senegal,4,5.9,10,1,2,8,377
18,2124,10,Senegal,2,5.8,10,1,2,8,377
18,2368,2,Senegal,4,6.1,14,0,2,8,378
18,2368,3,Senegal,4,6.3,14,0,2,8,378
18,2368,4,Senegal,4,6.4,14,0,2,8,378
18,2368,5,Senegal,4,6.5,14,0,2,8,378
18,2368,6,Senegal,4,6.5,14,0,2,8,378
18,2368,7,Senegal,5,6.7,14,0,2,8,378
18,2368,8,Senegal,4,6.9,14,0,2,8,378
18,2368,9,Senegal,3,7.1,14,0,2,8,378
18,2368,10,Senegal,5,7.3,14,0,2,8,378
18,2368,11,Senegal,5,7.4,14,0,2,8,378
18,2368,12,Senegal,4,7.5,14,0,2,8,378
18,2368,13,Senegal,4,7.7,14,0,2,8,378
18,2368,14,Senegal,3,7.6,14,0,2,8,378
18,2369,2,Senegal,4,4.6,12,1,2,8,379
18,2369,3,Senegal,6,4.8,12,1,2,8,379
18,2369,4,Senegal,4,4.6,12,1,2,8,379
18,2369,5,Senegal,3,4.6,12,1,2,8,379
18,2369,6,Senegal,3,4.6,12,1,2,8,379
18,2369,7,Senegal,4,4.8,12,1,2,8,379
18,2369,8,Senegal,6,4.8,12,1,2,8,379
18,2369,9,Senegal,4,4.8,12,1,2,8,379
18,2369,10,Senegal,6,4.8,12,1,2,8,379
18,2369,11,Senegal,4,4.8,12,1,2,8,379
18,2369,12,Senegal,1,4.8,12,1,2,8,379
18,2370,2,Senegal,4,5.2,6,0,2,8,380
18,2370,3,Senegal,5,5.8,6,0,2,8,380
18,2370,4,Senegal,4,5.7,6,0,2,8,380
18,2370,5,Senegal,3,5.9,6,0,2,8,380
18,2370,6,Senegal,2,5.8,6,0,2,8,380
18,2371,5,Senegal,4,4.7,14,0,2,8,381
18,2371,6,Senegal,5,4.8,14,0,2,8,381
18,2371,7,Senegal,4,5,14,0,2,8,381
18,2371,8,Senegal,6,5.1,14,0,2,8,381
18,2371,9,Senegal,4,5.1,14,0,2,8,381
18,2371,10,Senegal,4,5.3,14,0,2,8,381
18,2371,11,Senegal,5,5.4,14,0,2,8,381
18,2371,12,Senegal,4,5.5,14,0,2,8,381
18,2371,13,Senegal,4,5.7,14,0,2,8,381
18,2371,14,Senegal,5,5.7,14,0,2,8,381
