"source","population","temperature","country","weeks_survived","survived","exp_length","sample_size","experiment_index","population_index"
,,18,"Senegal",,1,13,,10,1
,,18,"Senegal",,1,13,,10,1
,,18,"Senegal",,1,13,,10,1
,,18,"Senegal",,1,13,,10,1
,,18,"Senegal",,1,2,,10,1
,,18,"Senegal",,1,13,,10,1
,,18,"Senegal",,1,13,,10,1
,,18,"Senegal",,1,13,,10,1
,,18,"Senegal",,1,13,,10,1
,,18,"Senegal",,1,13,,10,1
,,18,"Senegal",,1,5,,10,1
,,18,"Senegal",,1,12,,10,1
,,18,"Senegal",,1,13,,10,1
,,18,"Senegal",,1,13,,10,1
,,18,"Senegal",,1,13,,10,1
,,18,"Senegal",,1,2,,10,1
,,18,"Senegal",,1,13,,10,1
,,18,"Senegal",,1,13,,10,1
,,18,"Senegal",,1,13,,10,1
,,18,"Senegal",,1,13,,10,1
,,18,"Senegal",,1,13,,10,1
,,18,"Senegal",,1,13,,10,1
,,18,"Senegal",,1,13,,10,1
,,18,"Senegal",,1,13,,10,1
,,18,"Senegal",,1,13,,10,1
,,18,"Senegal",,1,13,,10,1
,,18,"Senegal",9,0,15,,10,1
,,18,"Senegal",,1,13,,10,1
,,18,"Senegal",,1,13,,10,1
,,18,"Senegal",,1,13,,10,1
,,18,"Senegal",,1,2,,10,1
,,18,"Senegal",,1,13,,10,1
,,18,"Senegal",4,0,15,,10,1
,,18,"Senegal",0,0,15,,10,1
,,18,"Senegal",,1,4,,10,1
,,18,"Senegal",,1,4,,10,1
,,18,"Senegal",1,0,15,,10,1
,,18,"Senegal",4,0,15,,10,1
,,18,"Senegal",,1,13,,10,1
,,18,"Senegal",,1,13,,10,1
,,18,"Senegal",,1,13,,10,1
,,18,"Senegal",,1,13,,10,1
,,18,"Senegal",,1,13,,10,1
,,18,"Senegal",,1,13,,10,1
,,18,"Senegal",,1,13,,10,1
,,18,"Senegal",,1,13,,10,1
,,18,"Senegal",,1,13,,10,1
,,18,"Senegal",,1,1,,10,1
,,18,"Senegal",,1,13,,10,1
,,18,"Senegal",,1,13,,10,1
,,18,"Senegal",4,0,15,,10,1
,,18,"Senegal",,1,10,,10,1
,,18,"Senegal",10,0,15,,10,1
,,18,"Senegal",,1,13,,10,1
,,18,"Senegal",12,0,15,,10,1
,,18,"Senegal",,1,5,,10,1
,,18,"Senegal",,1,13,,10,1
,,18,"Senegal",,1,13,,10,1
,,18,"Senegal",,1,13,,10,1
,,18,"Senegal",8,0,15,,10,1
,,18,"Senegal",,1,6,,10,1
,,18,"Senegal",,1,8,,10,1
,,18,"Senegal",0,0,15,,10,1
,,18,"Senegal",,1,9,,10,1
,,18,"Senegal",9,0,15,,10,1
,,18,"Senegal",2,0,15,,10,1
,,18,"Senegal",,1,13,,10,1
,,18,"Senegal",,1,13,,10,1
,,18,"Senegal",12,0,15,,10,1
,,18,"Senegal",,1,13,,10,1
,,18,"Senegal",,1,-1,,10,1
,,18,"Senegal",,1,13,,10,1
,,18,"Senegal",8,0,15,,10,1
,,18,"Senegal",,1,13,,10,1
,,18,"Zimbabwe",,1,7,,11,2
,,18,"Zimbabwe",,1,6,,11,2
,,18,"Zimbabwe",,1,-1,,11,2
,,18,"Zimbabwe",,1,13,,11,2
,,18,"Zimbabwe",,1,13,,11,2
,,18,"Zimbabwe",,1,13,,11,2
,,18,"Zimbabwe",,1,13,,11,2
,,18,"Zimbabwe",,1,13,,11,2
,,18,"Zimbabwe",,1,0,,11,2
,,18,"Zimbabwe",,1,-1,,11,2
,,18,"Zimbabwe",,1,13,,11,2
,,18,"Zimbabwe",,1,13,,11,2
,,18,"Zimbabwe",,1,2,,11,2
,,18,"Zimbabwe",3,0,15,,11,2
,,18,"Zimbabwe",,1,4,,11,2
,,18,"Zimbabwe",,1,13,,11,2
,,18,"Zimbabwe",,1,13,,11,2
,,18,"Zimbabwe",,1,13,,11,2
,,18,"Zimbabwe",,1,5,,11,2
,,18,"Zimbabwe",,1,2,,11,2
,,18,"Zimbabwe",,1,4,,11,2
,,18,"Zimbabwe",,1,13,,11,2
,,18,"Zimbabwe",,1,13,,11,2
,,18,"Zimbabwe",,1,-1,,11,2
,,18,"Zimbabwe",,1,13,,11,2
,,18,"Zimbabwe",,1,13,,11,2
,,18,"Zimbabwe",,1,2,,11,2
,,18,"Zimbabwe",,1,13,,11,2
,,18,"Zimbabwe",,1,13,,11,2
,,18,"Zimbabwe",,1,13,,11,2
,,18,"Zimbabwe",,1,13,,11,2
,,18,"Zimbabwe",,1,5,,11,2
,,18,"Zimbabwe",,1,13,,11,2
,,18,"Zimbabwe",,1,13,,11,2
,,18,"Zimbabwe",,1,13,,11,2
,,18,"Zimbabwe",,1,13,,11,2
,,18,"Zimbabwe",,1,4,,11,2
,,18,"Zimbabwe",4,0,15,,11,2
,,18,"Zimbabwe",3,0,15,,11,2
,,18,"Zimbabwe",,1,13,,11,2
,,18,"Zimbabwe",,1,13,,11,2
,,18,"Zimbabwe",,1,13,,11,2
,,18,"Zimbabwe",,1,13,,11,2
,,18,"Zimbabwe",,1,9,,11,2
,,18,"Zimbabwe",12,0,15,,11,2
,,18,"Zimbabwe",,1,13,,11,2
,,18,"Zimbabwe",,1,13,,11,2
,,18,"Zimbabwe",,1,13,,11,2
,,18,"Zimbabwe",,1,13,,11,2
,,18,"Zimbabwe",,1,13,,11,2
,,18,"Zimbabwe",,1,13,,11,2
,,18,"Zimbabwe",,1,13,,11,2
,,18,"Zimbabwe",,1,13,,11,2
,,18,"Zimbabwe",,1,13,,11,2
,,18,"Zimbabwe",,1,2,,11,2
,,18,"Zimbabwe",,1,3,,11,2
,,18,"Zimbabwe",,1,1,,11,2
,,18,"Zimbabwe",,1,13,,11,2
,,18,"Zimbabwe",,1,13,,11,2
,,18,"Zimbabwe",,1,13,,11,2
,,18,"Zimbabwe",,1,13,,11,2
,,18,"Zimbabwe",,1,13,,11,2
,,18,"Zimbabwe",,1,13,,11,2
,,18,"Zimbabwe",,1,13,,11,2
,,18,"Zimbabwe",,1,13,,11,2
,,18,"Zimbabwe",,1,13,,11,2
,,18,"Zimbabwe",,1,13,,11,2
,,18,"Zimbabwe",,1,13,,11,2
,,18,"Zimbabwe",,1,12,,11,2
,,18,"Zimbabwe",,1,13,,11,2
,,18,"Zimbabwe",,1,13,,11,2
,,18,"Zimbabwe",,1,13,,11,2
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",,1,0,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",,1,0,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",,1,8,,12,3
,,18,"Corsica",,1,7,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",,1,9,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",13,0,15,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",12,0,15,,12,3
,,18,"Corsica",,1,12,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",,1,-1,,12,3
,,18,"Corsica",5,0,15,,12,3
,,18,"Corsica",,1,5,,12,3
,,18,"Corsica",,1,7,,12,3
,,18,"Corsica",7,0,15,,12,3
,,18,"Corsica",,1,8,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",,1,6,,12,3
,,18,"Corsica",,1,8,,12,3
,,18,"Corsica",,1,5,,12,3
,,18,"Corsica",,1,9,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",3,0,15,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",0,0,15,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",5,0,15,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",,1,-1,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",,1,6,,12,3
,,18,"Corsica",,1,13,,12,3
,,18,"Corsica",,1,13,,12,3
,,24,"Senegal",,1,4,,13,1
,,24,"Senegal",3,0,15,,13,1
,,24,"Senegal",,1,3,,13,1
,,24,"Senegal",,1,13,,13,1
,,24,"Senegal",,1,13,,13,1
,,24,"Senegal",11,0,15,,13,1
,,24,"Senegal",,1,1,,13,1
,,24,"Senegal",11,0,15,,13,1
,,24,"Senegal",11,0,15,,13,1
,,24,"Senegal",6,0,15,,13,1
,,24,"Senegal",3,0,15,,13,1
,,24,"Senegal",6,0,15,,13,1
,,24,"Senegal",0,0,15,,13,1
,,24,"Senegal",,1,3,,13,1
,,24,"Senegal",0,0,15,,13,1
,,24,"Senegal",0,0,15,,13,1
,,24,"Senegal",,1,-1,,13,1
,,24,"Senegal",,1,0,,13,1
,,24,"Senegal",12,0,15,,13,1
,,24,"Senegal",,1,13,,13,1
,,24,"Senegal",10,0,15,,13,1
